,brand_name,ATC_A,ATC_B,ATC_C,ATC_D,ATC_G,ATC_H,ATC_J,ATC_L,ATC_M,ATC_N,ATC_P,ATC_R,ATC_S,ATC_V,description,company,condition,dates_clean,approval_date,generic_name,Biosimilar or new formulation?,total_pts_rct,txt_pts_rct,placebo_pts_rct,comparator_pts_rct,NCTid_1,NCTid_2,NCTid_3,NCTid_4,NCTid_5,NCTid_6,,
1,Myrbetriq,,,,,TRUE,,,,,,,,,,"Myrbetriq (mirabegron) is a beta-3 adrenergic agonist indicated for the treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and urinary frequency.",Astellas Pharma Inc.,Overactive Bladder,28-Jun-12,6/28/12,mirabegron,No,2007,1129,878,0,,,,,,,,
1,Belviq,TRUE,,,,,,,,,,,,,,"Belviq (lorcaserin) is a serotonin 2C receptor agonist indicated for chronic weight management in adults who are obese, or overweight and who have at least one weight-related condition such as high blood pressure, type 2 diabetes, or high cholesterol.","Arena Pharmaceuticals, Inc.",Obesity,27-Jun-12,6/27/12,lorcaserin,No,6635,3349,3286,0,,,,,,,,
1,Perjeta,,,,,,,,TRUE,,,,,,,Perjeta (pertuzumab) is a humanized monoclonal antibody indicated for the treatment of HER2-positive breast cancer.,Genentech,Breast Cancer,8-Jun-12,6/8/12,pertuzumab,No,808,402,406,0,,,,,,,,
1,Elelyso,TRUE,,,,,,,,,,,,,,Elelyso (taliglucerase alfa) is a plant-cell expressed recombinant form of glucocerebrosidase for the treatment of Gaucher disease.,"Protalix BioTherapeutics, Inc.",Gaucher Disease,1-May-12,5/1/12,taliglucerase alfa,No,56,56,0,0,,,,,,,,
1,Stendra,,,,,TRUE,,,,,,,,,,Stendra (avanafil) is a phosphodiesterase type 5 (PDE5) inhibitor for the treatment of erectile dysfunction (ED).,"Vivus, Inc.",Erectile Dysfunction,27-Apr-12,4/27/12,avanafil,No,1001,719,282,0,,,,,,,,
1,Omontys,,TRUE,,,,,,,,,,,,,Omontys (peginesatide) an erythropoiesis-stimulating agent (ESA) indicated for the treatment of anemia due to chronic kidney disease (CKD) in adult patients on dialysis.,"Affymax, Inc. and Takeda Pharmaceutical Company Limited",Anemia Associated with Chronic Renal Failure,27-Mar-12,3/27/12,peginesatide,No,1608,1066,0,542,,,,,,,,
1,Surfaxin,,,,,,,,,,,,TRUE,,,"Surfaxin (lucinactant) is a synthetic, peptide-containing surfactant indicated for the prevention of respiratory distress syndrome (RDS) in premature infants.","Discovery Laboratories, Inc.",Respiratory Distress Syndrome,6-Mar-12,3/6/12,lucinactant,No,1294,527,0,767,,,,,,,,
1,Zioptan,,,,,,,,,,,,,TRUE,,Zioptan (tafluprost ophthalmic solution) is a prostaglandin analog indicated for reducing elevated intraocular pressure in patients with open-angle glaucoma or ocular hypertension.,"Merck & Co., Inc.","Glaucoma (Open Angle), Intraocular Hypertension",10-Feb-12,2/10/12,tafluprost ophthalmic solution,No,1816,962,0,854,,,,,,,,
1,Kalydeco,,,,,,,,,,,,TRUE,,,Kalydeco (ivacaftor) is a cystic fibrosis transmembrane conductance regulator (CFTR) potentiator indicated for the treatment of cystic fibrosis (CF) in patients ages 6 months and older who have one mutation in the CFTR gene that is responsive to ivacaftor.,Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,31-Jan-12,1/31/12,ivacaftor,No,213,109,104,0,,,,,,,,
1,Erivedge,,,,,,,,TRUE,,,,,,,Erivedge (vismodegib) is a hedgehog pathway inhibitor for the treatment of patients with advanced basal cell carcinoma (BCC).,Genentech,Basal Cell Carcinoma,30-Jan-12,1/30/12,vismodegib,No,104,104,0,0,,,,,,,,
1,Inlyta,,,,,,,,TRUE,,,,,,,Inlyta (axitinib) is a kinase inhibitor indicated for the treatment of advanced renal cell carcinoma. ,Pfizer Inc.,Renal Cell Carcinoma,27-Jan-12,1/27/12,axitinib,No,723,361,0,362,,,,,,,,
1,Picato,,,,TRUE,,,,,,,,,,,Picato (ingenol mebutate) is an inducer of cell death indicated for the topical treatment of actinic keratosis.,Leo Pharma,Actinic Keratosis,23-Jan-12,1/23/12,ingenol mebutate,No,1005,503,502,0,,,,,,,,
1,Voraxaze,,,,,,,,,,,,,,TRUE,Voraxaze (glucarpidase) is a carboxypeptidase enzyme indicated for the treatment of toxic plasma methotrexate levels in patients with delayed methotrexate clearance due to impaired renal function. ,BTG International Inc.,Toxic Methotrexate Levels,17-Jan-12,1/17/12,glucarpidase,No,22,22,0,0,,,,,,,,
1,Erwinaze,,,,,,,,TRUE,,,,,,,Erwinaze (asparaginase Erwinia chrysanthemi) is an antineoplastic agent used to treat patients with acute lymphoblastic leukemia (ALL) who have developed an allergy (hypersensitivity) to E. coli derived asparaginase and pegapargase chemotherapy drugs.,Jazz Pharmaceuticals,Acute Lymphoblastic Leukemia,18-Nov-11,11/18/11,asparaginase Erwinia chrysanthemi,No,35,35,0,0,,,,,,,,
2,Eylea,,,,,,,,TRUE,,,,,TRUE,,"Eylea (aflibercept) is a VEGF inhibitor indicated for the treatment of patients with neovascular (wet) age-related macular degeneration, macular edema following retinal vein occlusion, diabetic macular edema, and diabetic retinopathy.","Regeneron Pharmaceuticals, Inc.",Macular Degeneration; Macular Edema; Diabetic Retinopathy; Diabetic Macular Edema,18-Nov-11,11/18/11,aflibercept,No,2412,1817,0,595,,,,,,,,
1,Jakafi,,,,,,,,TRUE,,,,,,,Jakafi (ruxolitinib) is a Janus kinase (JAK) inhibitor indicated for the treatment of:,Incyte Corporation,"Myelofibrosis, Polycythemia Vera, Graft Versus Host Disease",16-Nov-11,11/16/11,ruxolitinib,No,528,301,154,73,,,,,,,,
1,Onfi,,,,,,,,,,TRUE,,,,,Onfi (clobazam) is a benzodiazepine antiepileptic drug for the treatment of patients with Lennox-Gastaut syndrome (LGS).,Lundbeck Inc.,Lennox-Gastaut Syndrome,21-Oct-11,10/21/11,clobazam,No,285,228,57,0,,,,,,,,
1,Ferriprox,,,,,,,,,,,,,,TRUE,Ferriprox (deferiprone) is an iron chelator indicated for the treatment of patients with transfusional iron overload due to thalassemia syndromes when current chelation therapy is inadequate.,ApoPharma Inc.,Hemosiderosis,14-Oct-11,10/14/11,deferiprone,No,224,224,0,0,,,,,,,,
1,Xalkori,,,,,,,,TRUE,,,,,,,Xalkori (crizotinib) is an oral anaplastic lymphoma kinase (ALK) inhibitor for the treatment of patients with advanced non-small cell lung cancer (NSCLC) whose tumors are ALK-positive or ROS1-positive.,Pfizer Inc.,Non-Small Cell Lung Cancer,26-Aug-11,8/26/11,crizotinib,No,255,255,0,0,,,,,,,,
1,Firazyr,,TRUE,,,,,,,,,,,,,Firazyr (icatibant) is a selective B2 bradykinin receptor antagonist indicated for the treatment of acute attacks of hereditary angioedema.,Shire plc,Angioedema,25-Aug-11,8/25/11,icatibant,No,218,144,74,0,,,,,,,,
1,Adcetris,,,,,,,,TRUE,,,,,,,"Adcetris (brentuximab vedotin) is a CD30-directed antibody-drug conjugate (ADC) indicated for the treatment of adult patients with:
","Seattle Genetics, Inc.","Lymphoma, Hodgkin's Disease, Mycosis Fungoides",19-Aug-11,8/19/11,brentuximab vedotin,No,102,102,0,0,,,,,,,,
1,Zelboraf,,,,,,,,TRUE,,,,,,,"Zelboraf (vemurafenib) is a kinase inhibitor indicated for the treatment of patients with metastatic melanoma with BRAF V600E mutation as detected by an FDA-approved test, and for the treatment of patients with Erdheim-Chester Disease with BRAF V600 mutation.","Genentech, Inc.",Melanoma -- Metastatic,17-Aug-11,8/17/11,vemurafenib,No,807,469,0,338,,,,,,,,
1,Brilinta,,TRUE,,,,,,,,,,,,,Brilinta (ticagrelor) is a P2Y12 platelet inhibitor indicated to reduce the rate of thrombotic cardiovascular events in  patients with acute coronary syndrome.,AstraZeneca,Acute Coronary Syndrome,20-Jul-11,7/20/11,ticagrelor,No,18624,9333,0,9291,,,,,,,,
1,Xarelto,,TRUE,,,,,,,,,,,,,Xarelto (rivaroxaban) is a factor Xa inhibitor indicated:,"Janssen Pharmaceuticals, Inc.","Deep Vein Thrombosis Prophylaxis after Knee Replacement Surgery, Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery, Prevention of Thromboembolism in Atrial Fibrillation, Coronary Artery Disease, Peripheral Arterial Disease, Deep Vein Thrombosis, Pulmonary Embolism",1-Jul-11,7/1/11,rivaroxaban,No,9011,4487,0,4524,,,,,,,,
1,Arcapta,,,,,,,,,,,,TRUE,,,Arcapta (indacaterol inhalation powder) is a long-acting beta2-agonist (LABA) for the long-term maintenance treatment of airflow obstruction in patients with chronic obstructive pulmonary disease (COPD). ,Novartis Pharmaceuticals Corp.,Chronic Obstructive Pulmonary Disease,1-Jul-11,7/1/11,indacaterol inhalation powder,No,5451,2770,1289,1392,,,,,,,,
1,Nulojix,,,,,,,,TRUE,,,,,,,Nulojix (belatacept) is a selective T-cell costimulation blocker indicated for prophylaxis of organ rejection in adult patients receiving a kidney transplant.,Bristol-Myers Squibb Company,Organ Transplant -- Rejection Prophylaxis,15-Jun-11,6/15/11,belatacept,No,1209,804,0,405,,,,,,,,
1,Potiga,,,,,,,,,,TRUE,,,,,Potiga (ezogabine) is a potassium channel opener indicated for the adjunctive treatment of adults with partial-onset seizures.,GlaxoSmithKline and Valeant Pharmaceuticals International,Seizures,10-Jun-11,6/10/11,ezogabine,No,1239,817,0,422,,,,,,,,
1,Dificid,TRUE,,,,,,,,,,,,,,Dificid (fidaxomicin) is a macrolide antibacterial drug indicated for the treatment of Clostridium difficile-associated diarrhea.,"Optimer Pharmaceuticals, Inc.",Clostridial Infection,27-May-11,5/27/11,fidaxomicin,No,1105,542,0,563,,,,,,,,
1,Incivek,,,,,,,TRUE,,,,,,,,"Incivek (telaprevir) is a hepatitis C virus (HCV) NS3/4A protease inhibitor indicated, in combination with peginterferon alfa and ribavirin, for the treatment of chronic hepatitis C (CHC).",Vertex Pharmaceuticals Incorporated,Chronic Hepatitis C,23-May-11,5/23/11,telaprevir,No,354,286,0,68,,,,,,,,
1,Edurant,,,,,,,TRUE,,,,,,,,Edurant (rilpivirine) is a non-nucleoside reverse transcriptase inhibitor (NNRTI) indicated in combination with other antiretroviral drugs for the treatment of HIV-1 infection in adults who have never taken HIV therapy (treatment-naí¿ve).,Tibotec Pharmaceuticals,HIV Infection,20-May-11,5/20/11,rilpivirine,No,1368,686,0,682,,,,,,,,
1,Victrelis,,,,,,,TRUE,,,,,,,,Victrelis (boceprevir) is a hepatitis C virus (HCV) NS3/4A protease inhibitor indicated for the treatment of chronic hepatitis C.,Merck,Chronic Hepatitis C,13-May-11,5/13/11,boceprevir,No,1500,1057,0,443,,,,,,,,
1,Tradjenta,TRUE,,,,,,,,,,,,,,Tradjenta (linagliptin) is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus.,Boehringer Ingelheim Pharmaceuticals Inc.,Diabetes Type 2,2-May-11,5/2/11,linagliptin,No,3551,2169,621,761,,,,,,,,
1,Zytiga,,,,,,,,TRUE,,,,,,,Zytiga (abiraterone acetate) is a CYP17 inhibitor indicated for the treatment of patients with metastatic castration-resistant prostate cancer and metastatic high-risk castration-sensitive prostate cancer.,Centocor Ortho Biotech Inc.,Prostate Cancer,28-Apr-11,4/28/11,abiraterone acetate,No,1195,797,398,0,,,,,,,,
1,Caprelsa,,,,,,,,TRUE,,,,,,,Caprelsa (vandetanib) is a kinase inhibitor indicated for the treatment of symptomatic or progressive medullary thyroid cancer in patients with unresectable (non-operable) locally advanced or metastatic disease.,AstraZeneca,Thyroid Cancer,6-Apr-11,4/6/11,vandetanib,No,331,231,0,100,,,,,,,,
1,Horizant,,,,,,,,,,TRUE,,,,,Horizant (gabapentin enacarbil) is a  gabapentin prodrug indicated for the once-daily treatment of restless legs syndrome and postherpetic neuralgia.,"GlaxoSmithKline and XenoPort, Inc.","Restless Legs Syndrome, Postherpetic Neuralgia",6-Apr-11,4/6/11,gabapentin enacarbil,No,541,337,204,0,,,,,,,,
1,Yervoy,,,,,,,,TRUE,,,,,,,"Yervoy (ipilimumab) is a human cytotoxic T-lymphocyte antigen 4 (CTLA-4)-blocking antibody indicated for the treatment of melanoma. Yervoy is also used in combination with Opdivo (nivolumab) for the treatment of advanced renal cell carcinoma, and microsatellite instability high (MSI-H) or mismatch repair deficient (dMMR) metastatic colorectal cancer.",Bristol-Myers Squibb,"Melanoma -- Metastatic, Renal Cell Carcinoma, Colorectal Cancer",25-Mar-11,3/25/11,ipilimumab,No,676,540,0,136,,,,,,,,
1,Benlysta,,,,,,,,TRUE,,,,,,,Benlysta (belimumab) is B-lymphocyte stimulator (BLyS)-specific inhibitor indicated for the treatment of patients with systemic lupus erythematosus.,"Human Genome Sciences, Inc. and GlaxoSmithKline",Systemic Lupus Erythematosus,10-Mar-11,3/10/11,belimumab,No,1684,1122,562,0,,,,,,,,
1,Daliresp,,,,,,,,,,,,TRUE,,,Daliresp (roflumilast) is an orally administered phosphodiesterase 4 (PDE4) enzyme inhibitor indicated as a treatment to reduce the risk of COPD  exacerbations in patients with severe COPD associated with chronic bronchitis and a history of exacerbations.,"Allergan, Inc.",Chronic Obstructive Pulmonary Disease,28-Feb-11,2/28/11,roflumilast,No,9481,5277,4204,0,,,,,,,,
1,Edarbi,,,TRUE,,,,,,,,,,,,Edarbi (azilsartan medoxomil) is an angiotensin II receptor blocker (ARB) for the treatment of hypertension.,Takeda Pharmaceutical Company Limited,Hypertension,25-Feb-11,2/25/11,azilsartan medoxomil,No,5941,3672,801,1468,,,,,,,,
1,Viibryd,,,,,,,,,,TRUE,,,,,Viibryd (vilazodone) is a dual-acting potent and selective serotonin reuptake inhibitor and a 5-HT1A receptor partial agonist indicated for the treatment of major depressive disorder (MDD). ,"Allergan, Inc.",Depression,21-Jan-11,1/21/11,vilazodone,No,869,436,433,0,,,,,,,,
1,Natroba,,,,,,,,,,,TRUE,,,,Natroba (spinosad) is a pediculicide indicated for the topical treatment of head lice infestations.,ParaPRO LLC,Lice,18-Jan-11,1/18/11,spinosad,No,1038,552,486,0,,,,,,,,
1,Xgeva,,,,,,,,,TRUE,,,,,,Xgeva (denosumab) is a RANK ligand (RANKL) inhibitor indicated for the prevention of skeletal-related events in patients with multiple myeloma and in patients with bone metastases from solid tumors. Xgeva is also indicated for treatment giant cell tumor of bone and for the treatment of hypercalcemia of malignancy refractory to bisphosphonate therapy.,Amgen Inc.,"Osteolytic Bone Metastases of Solid Tumors, Osteolytic Bone Lesions of Multiple Myeloma, Giant Cell Tumor of Bone, Hypercalcemia of Malignancy",18-Nov-10,11/18/10,denosumab,No,7808,3902,3906,0,,,,,,,,
1,Halaven,,,,,,,,TRUE,,,,,,,"Halaven (eribulin mesylate) is a microtubule inhibitor indicated for the treatment of patients with metastatic breast cancer, and liposarcoma.",NA,NA,15-Nov-10,11/15/10,eribulin mesylate,No,762,508,0,254,,,,,,,,
1,Egrifta,,,,,,TRUE,,,,,,,,,Egrifta (tesamorelin) is a synthetic analogue of growth hormone releasing factor (GRF) for the treatment of excess abdominal fat in HIV patients with lipodystrophy.,Theratechnologies,Reduction of Excess Abdominal Fat in HIV-Infected Patients with Lipodystrophy,10-Nov-10,11/10/10,tesamorelin,No,806,543,263,0,,,,,,,,
1,Teflaro,,,,,,,TRUE,,,,,,,,Teflaro (ceftaroline fosamil) is a cephalosporin antibacterial indicated for the treatment of acute bacterial skin and skin structure infections (ABSSSI) and community-acquired bacterial pneumonia (CABP).,"Allergan, Inc.","Pneumonia, Skin and Structure Infection",29-Oct-10,10/29/10,ceftaroline fosamil,No,1105,553,0,552,,,,,,,,
1,Latuda,,,,,,,,,,TRUE,,,,,Latuda (lurasidone) is an atypical antipsychotic agent for the treatment of schizophrenia and bipolar depression. ,"Dainippon Sumitomo Pharma America, Inc.","Schizophrenia, Bipolar Disorder",28-Oct-10,10/28/10,lurasidone,No,1260,875,385,0,,,,,,,,
1,Pradaxa,,TRUE,,,,,,,,,,,,,Pradaxa (dabigatran etexilate) is a direct thrombin inhibitor indicated to reduce the risk of stroke and systemic embolism in patients with non-valvular atrial fibrillation; and for the treatment and reduction of risk of deep vein thrombosis and pulmonary embolism.,"Boehringer Ingelheim Pharmaceuticals, Inc.","Prevention of Thromboembolism in Atrial Fibrillation, Deep Vein Thrombosis, Pulmonary Embolism",19-Oct-10,10/19/10,dabigatran etexilate,No,18113,12091,6022,0,,,,,,,,
1,Gilenya,,,,,,,,TRUE,,,,,,,Gilenya (fingolimod) is a sphingosine 1-phosphate receptor modulator indicated for the treatment of patients with relapsing forms of multiple sclerosis.,Novartis,Multiple Sclerosis,21-Sep-10,9/21/10,fingolimod,No,2554,1701,853,0,,,,,,,,
1,Krystexxa,,,,,,,,,TRUE,,,,,,Krystexxa (pegloticase) is a PEGylated uric acid specific enzyme indicated for the treatment of chronic gout in adult patients refractory to conventional therapy.,"Savient Pharmaceuticals, Inc.",Gout,14-Sep-10,9/14/10,pegloticase,No,212,169,43,0,,,,,,,,
1,ella,,,,,TRUE,,,,,,,,,,ella is a progesterone agonist/antagonist emergency contraceptive indicated for prevention of pregnancy following unprotected intercourse or a known or suspected contraceptive failure. ,HRA Pharma,Postcoital Contraception,13-Aug-10,8/13/10,NA,No,2930,2086,0,844,,,,,,,,
1,Xeomin,,,,,,,,,TRUE,,,,,,"Xeomin (incobotulinumtoxinA) is a botulinum toxin type A for the treatment of cervical dystonia, blepharospasm, glabellar lines, upper limb spasticity, and excessive drooling.","Merz Pharmaceuticals, LLC","Cervical Dystonia, Blepharospasm, Glabellar Lines, Upper Limb Spasticity, Excessive Salivation",30-Jul-10,7/30/10,incobotulinumtoxinA,No,342,234,108,0,,,,,,,,
1,Lastacaft,,,,,,,,,,,,,TRUE,,Lastacaft (alcaftadine ophthalmic solution) is a topical H1 histamine receptor antagonist indicated for the prevention of itching associated with allergic conjunctivitis.,"Allergan, Inc.",Allergic Conjunctivitis,28-Jul-10,7/28/10,alcaftadine ophthalmic solution,No,488,241,247,0,,,,,,,,
1,Jevtana,,,,,,,,TRUE,,,,,,,Jevtana (cabazitaxel) is a microtubule inhibitor indicated in combination with prednisone for treatment of patients with hormone-refractory metastatic prostate cancer.,Sanofi-aventis,Prostate Cancer,17-Jun-10,6/17/10,cabazitaxel,No,755,378,0,377,,,,,,,,
1,Prolia,,,,,,,,,TRUE,,,,,,"Prolia is a RANK ligand (RANKL) inhibitor indicated for the treatment of postmenopausal women with osteoporosis at high risk for fracture, for the treatment of bone loss in patients with prostate or breast cancer undergoing hormone ablation therapy, as a treatment to increase bone mass in men with osteoporosis at high risk for fracture, and for the treatment of glucocorticoid-induced osteoporosis in men and women at high risk of fracture. ",Amgen Inc.,Osteoporosis,1-Jun-10,6/1/10,RANKL,No,7393,3702,3691,0,,,,,,,,
1,Lumizyme,TRUE,,,,,,,,,,,,,,Lumizyme (alglucosidase alfa) is a lysosomal glycogen-specific enzyme indicated for patients with Pompe disease.,Genzyme Corporation,Pompe disease,24-May-10,5/24/10,alglucosidase alfa,No,90,90,0,0,,,,,,,,
1,Natazia,,,,,TRUE,,,,,,,,,,Natazia (dienogest and estradiol valerate) is a combination oral contraceptive indicated for use by women to prevent pregnancy and to treat heavy menstrual bleeding.,Bayer HealthCare Pharmaceuticals Inc.,"Contraception, Heavy Menstrual Bleeding",6-May-10,5/6/10,dienogest and estradiol valerate,No,2665,2266,0,399,,,,,,,,
1,Asclera,,,TRUE,,,,,,,,,,,,Asclera (polidocanol) is a sclerosing agent used for the treatment of varicose veins.,Chemische Fabrik Kreussler & Co.,Varicose Vein,30-Mar-10,3/30/10,polidocanol,No,158,105,53,0,,,,,,,,
1,Carbaglu,TRUE,,,,,,,,,,,,,,Carbaglu (carglumic acid) is a carbamoyl phosphate synthetase 1 (CPS 1) activator indicated for the treatment of hyperammonemia due to the deficiency of the hepatic enzyme N-acetylglutamate synthase (NAGS). ,Orphan Europe,NAGS Deficiency Hyperammonemia,18-Mar-10,3/18/10,carglumic acid,No,23,23,0,0,,,,,,,,
1,VPRIV,TRUE,,,,,,,,,,,,,,VPRIV (velaglucerase alfa) is a hydrolytic lysosomal glucocerebroside-specific enzyme indicated for long-term enzyme replacement therapy for pediatric and adult patients with Type 1 Gaucher disease.,Shire plc,Gaucher Disease,26-Feb-10,2/26/10,velaglucerase alfa,No,99,82,0,17,,,,,,,,
2,Xiaflex,,,,TRUE,,,,,TRUE,,,,,,"Xiaflex (collagenase clostridium histolyticum) is a collagenase product for the treatment of Dupuytren's contracture, a condition that affects the connective tissue that lies beneath the skin in the palm.",BioSpecifics Technologies Corp.,Dupuytren's Contracture,3-Feb-10,2/3/10,collagenase clostridium histolyticum,No,372,248,124,0,,,,,,,,
1,Victoza,TRUE,,,,,,,,,,,,,,"Victoza (liraglutide) is a glucagon-like peptide-1 (GLP-1) receptor agonist indicated to improve glycemic control in patients 10 years and older with type 2 diabetes mellitus, and to reduce the risk of heart attack, stroke and cardiovascular death in adults with type 2 diabetes and established cardiovascular disease.",Novo Nordisk A/S,Diabetes Type 2,25-Jan-10,1/25/10,liraglutide,No,3978,2501,524,953,,,,,,,,
1,Ampyra,,,,,,,,,,TRUE,,,,,Ampyra (dalfampridine) is an oral potassium channel blocker indicated to improve walking ability in people with multiple sclerosis.,"Acorda Therapeutics, Inc.",Multiple Sclerosis,22-Jan-10,1/22/10,dalfampridine,No,540,349,191,0,,,,,,,,
1,Actemra,,,,,,,,TRUE,,,,,,,Actemra (tocilizumab) is a humanized interleukin-6 (IL-6) receptor-inhibiting monoclonal antibody for the treatment rheumatoid arthritis; systemic juvenile idiopathic arthritis (SJIA); polyarticular juvenile idiopathic arthritis (PJIA); giant cell arteritis; and CAR T cell-induced severe or life-threatening cytokine release syndrome.,"Genentech USA, Inc.","Rheumatoid Arthritis, Juvenile Idiopathic Arthritis, Giant Cell Arteritis",8-Jan-10,1/8/10,tocilizumab,No,4087,2635,1168,284,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
