checked?,brand_name,ATC_A,ATC_B,ATC_C,ATC_D,ATC_G,ATC_H,ATC_J,ATC_L,ATC_M,ATC_N,ATC_P,ATC_R,ATC_S,ATC_V,description,company,condition,dates_clean,approval_date,,generic_name,generic_name_fw,Biosimilar or new formulation?,total_pts_rct,txt_pts_rct,placebo_pts_rct,comparator_pts_rct,trial_name,,NCTid,,Accelerated?
,Vumerity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vumerity (diroximel fumarate) is a novel oral fumarate for the treatment of relapsing forms of multiple sclerosis (MS).,Alkermes plc and Biogen,Multiple Sclerosis,29-Oct-19,10/29/19,Vumerity,diroximel fumarate,diroximel,,0,,,,,,None,based upon bioavailability studies,
,Trikafta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trikafta (elexacaftor/tezacaftor/ivacaftor and ivacaftor) is a triple combination regimen for the treatment of cystic fibrosis (CF) in patients ages 12 years and older who have at least one copy of the F508del mutation in the cystic fibrosis transmembrane conductance regulator (CFTR) gene.,Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,21-Oct-19,10/21/19,Trikafta,elexacaftor/tezacaftor/ivacaftor and ivacaftor,elexacaftor,,510,255,203,52,,,NCT03525444,NCT03525548,
,Biorphen,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,Biorphen (phenylephrine hydrochloride) injection is an alpha-1 adrenergic receptor agonist indicated for the treatment of hypotension during anesthesia.,"Eton Pharmaceuticals, Inc.",Hypotension,21-Oct-19,10/21/19,Biorphen,phenylephrine hydrochloride,phenylephrine,Yes,,,,,,,,,
,Amzeeq,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amzeeq (minocycline) is a topical foam formulation of the approved tetracycline drug minocycline indicated for the treatment of moderate to severe acne vulgaris in patients 9 years of age andolder.",Foamix Pharmaceuticals,Acne,18-Oct-19,10/18/19,Amzeeq,minocycline,minocycline,Yes,,,,,,,,,
,Reyvow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reyvow (lasmiditan) is a serotonin (5-HT)1F receptor agonist indicated for the acute treatment of migraine with or without aura in adults.,Eli Lilly and Company,Migraine,11-Oct-19,10/11/19,Reyvow,lasmiditan,lasmiditan,,4439,3177,1262,,,,NCT02439320,NCT02605174,
,Secuado,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Secuado (asenapine) is a transdermal atypical antipsychotic formulation indicated for the treatment of adults with schizophrenia.,"Noven Pharmaceuticals, Inc.",Schizophrenia,11-Oct-19,10/11/19,Secuado,asenapine,asenapine,,,,,,,,,,
,Scenesse,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Scenesse (afamelanotide) is a selective agonist of the melanocortin 1 receptor (MC1R) indicated for the prevention of phototoxicity in adult patients with erythropoietic protoporphyria (EPP).,Clinuvel Pharmaceuticals Ltd.,Prevention of Phototoxicity in Erythropoietic Protoporphyria,8-Oct-19,10/8/19,Scenesse,afamelanotide,afamelanotide,,,,,,,,,,
,Beovu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beovu (brolucizumab-dbll) is a human vascular endothelial growth factor (VEGF) inhibitorindicated for the treatment of neovascular (wet) age-related macular degeneration (AMD).",Novartis,Macular Degeneration,7-Oct-19,10/7/19,Beovu,brolucizumab-dbll,brolucizumab,,,,,,,,,,
,Aklief,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aklief (trifarotene) is a topical retinoid indicated for the treatment of acne vulgaris in patients 9 years of age and older.,Galderma,Acne,4-Oct-19,10/4/19,Aklief,trifarotene,trifarotene,,,,,,,,,,
,Bonsity,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bonsity (teriparatide) is a parathyroid hormone analog (PTH 1-34) indicated for the treatment of osteoporosis in certain patients at high risk for fracture.,Pfenex Inc.,Osteoporosis,4-Oct-19,10/4/19,Bonsity,teriparatide,teriparatide,,,,,,,,,,
,Quzyttir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,Quzyttir (cetirizine hydrochloride) is a histamine-1 (H1) receptor antagonist indicated for the treatment of acute urticaria in adults and children 6 months of age and older.,TerSera Therapeutics LLC,Urticaria,4-Oct-19,10/4/19,Quzyttir,cetirizine hydrochloride,cetirizine,,,,,,,,,,
,Jynneos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jynneos (smallpox and monkeypox vaccine, live, nonreplicating) is a vaccine indicated for the prevention of smallpox and monkeypox in adults.",Bavarian Nordic,Prevention of Smallpox; Prevention of Monkeypox,24-Sep-19,9/24/19,Jynneos,"smallpox and monkeypox vaccine, live, nonreplicating",smallpox,,,,,,,,,,
,Rybelsus,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rybelsus (semaglutide) is an oral glucagon-like peptide-1 (GLP-1) receptor agonist indicated for the treatment of adults with type 2 diabetes mellitus.,Novo Nordisk,Diabetes Type 2,20-Sep-19,9/20/19,Rybelsus,semaglutide,semaglutide,,,,,,,,,,
,Ibsrela,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ibsrela (tenapanor) is a first-in-class, sodium/hydrogen exchanger 3 (NHE3) inhibitor indicated for the treatment of adults with irritable bowel syndrome with constipation (IBS-C).","Ardelyx, Inc",Irritable Bowel Syndrome,12-Sep-19,9/12/19,Ibsrela,tenapanor,tenapanor,,,,,,,,,,
,Gvoke,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Gvoke (glucagon injection) is a ready-to-use, room-temperature stable, liquid glucagon for the treatment of severe hypoglycemia in diabetes patients ages 2 years and older.","Xeris Pharmaceuticals, Inc.",Hypoglycemia,10-Sep-19,9/10/19,Gvoke,glucagon injection,glucagon,,,,,,,,,,
,Nourianz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nourianz (istradefylline) is an adenosine A2A receptor antagonist indicated for use as an adjunctive treatment to levodopa/carbidopa in adult patients with Parkinsonâ€™s disease (PD) experiencing â€œOFFâ€ù episodes.,"Kyowa Kirin, Inc.",Parkinson's Disease,27-Aug-19,8/27/19,Nourianz,istradefylline,istradefylline,,,,,,,,,,
,Xenleta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenleta (lefamulin) is a first-in-class, semi-synthetic pleuromutilin antibiotic for the treatment of community-acquired bacterial pneumonia (CABP).",Nabriva Therapeutics plc,Pneumonia,19-Aug-19,8/19/19,Xenleta,lefamulin,lefamulin,,,,,,,,,,
,Inrebic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inrebic (fedratinib) is a highly selective JAK2 inhibitor for the treatment of patients with myelofibrosis.,Celgene Corporation,Myelofibrosis,16-Aug-19,8/16/19,Inrebic,fedratinib,fedratinib,,,,,,,,,,
,Rinvoq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rinvoq (upadacitinib) is a Janus kinase (JAK) inhibitor for the treatment of adult patients with moderate to severe rheumatoid arthritis.,AbbVie Inc.,Rheumatoid Arthritis,16-Aug-19,8/16/19,Rinvoq,upadacitinib,upadacitinib,,,,,,,,,,
,Rozlytrek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rozlytrek (entrectinib) is a selective tyrosine kinase inhibitor for the treatment of patients with ROS1-positive, metastatic non-small cell lung cancer and neurotrophic tyrosine receptor kinase (NTRK) gene fusion-positive solid tumors.","Genentech, Inc.","Solid Tumors, Non-Small Cell Lung Cancer",15-Aug-19,8/15/19,Rozlytrek,entrectinib,entrectinib,,,,,,,,,,
,pretomanid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pretomanid is a nitroimidazooxazine antimycobacterial indicated for use in combination with bedaquiline and linezolid (the BPaL regimen) for the treatment of adults with pulmonary extensively drug resistant (XDR), treatment-intolerant or nonresponsive multidrug-resistant (MDR) tuberculosis (TB).",TB Alliance,Tuberculosis -- Resistant,14-Aug-19,8/14/19,pretomanid,the BPaL regimen,the,,,,,,,,,,
,Wakix,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Wakix (pitolisant) is a histamine-3 (Hâ‚ƒ) receptor antagonist/inverse agonist for the treatment of excessive daytime sleepiness (EDS) in adult patients with narcolepsy.,"Harmony Biosciences, LLC",Narcolepsy,14-Aug-19,8/14/19,Wakix,pitolisant,pitolisant,,,,,,,,,,
,Turalio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turalio (pexidartinib) is a kinase inhibitor indicated for the treatment of symptomatic tenosynovial giant cell tumor (TGCT) in adults.,"Daiichi Sankyo Company, Limited",Tenosynovial Giant Cell Tumor,2-Aug-19,8/2/19,Turalio,pexidartinib,pexidartinib,,,,,,,,,,
,Nubeqa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nubeqa (darolutamide) is an androgen receptor inhibitor (ARi) indicated for the treatment of non-metastatic castration-resistant prostate cancer (nmCRPC).,Bayer,Prostate Cancer,30-Jul-19,7/30/19,Nubeqa,darolutamide,darolutamide,,,,,,,,,,
,Accrufer,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accrufer (ferric maltol) is a non-salt formulation of ferric iron for the treatment of iron deficiency in adults.,Shield Therapeutics plc,Iron Deficiency,25-Jul-19,7/25/19,Accrufer,ferric maltol,ferric,,,,,,,,,,
,Baqsimi,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Baqsimi (glucagon) is a nasally administered antihypoglycemic agent indicated for the treatment ofsevere hypoglycemia in diabetes patients ages 4 years and older.",Eli Lilly and Company,Hypoglycemia,24-Jul-19,7/24/19,Baqsimi,glucagon,glucagon,,,,,,,,,,
,Ruxience,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,"Ruxience (rituximab-pvvr) is a CD20-directed cytolytic antibody biosimilar to Rituxan indicated for the treatment of adult patients with non-Hodgkinâ€™s lymphoma (NHL), chronic lymphocytic leukemia (CLL), and granulomatosis with polyangiitis (GPA) (Wegenerâ€™s Granulomatosis) and microscopic polyangiitis (MPA).",Pfizer Inc.,"non-Hodgkin's Lymphoma, Chronic Lymphocytic Leukemia, Wegener's Granulomatosis, Microscopic Polyangiitis",23-Jul-19,7/23/19,,rituximab-pvvr,rituximab,Yes,,,,,,,,,
,Hadlima,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,"Hadlima (adalimumab-bwwd) is a tumor necrosis factor (TNF) blocker biosimilar to Humira indicated for the treatment of rheumatoid arthritis (RA), juvenile idiopathic arthritis (JIA), psoriatic arthritis (PsA), ankylosing spondylitis (AS), Crohnâ€™s disease (CD), ulcerative colitis (UC), and plaque psoriasis (Ps).","Samsung Bioepis Co., Ltd.","Rheumatoid Arthritis, Juvenile Idiopathic Arthritis, Psoriatic Arthritis, Ankylosing Spondylitis, Crohn's Disease -- Maintenance, Ulcerative Colitis, Plaque Psoriasis",23-Jul-19,7/23/19,,adalimumab-bwwd,adalimumab,Yes,,,,,,,,,
,Recarbrio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Recarbrio (imipenem, cilastatin, and relebactam) is a combination of imipenem, a penem antibacterial, cilastatin, a renal dehydropeptidase inhibitor, and relebactam, a betalactamase inhibitor, indicated for the treatment of complicated urinary tract infections and complicated intra-abdominal infections (cIAI).",Merck,"Urinary Tract Infection, Intraabdominal Infection",16-Jul-19,7/16/19,Recarbrio,"imipenem, cilastatin, and relebactam",imipenem,,,,,,,,,,
,AirDuo Digihaler,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,AirDuo Digihaler (fluticasone propionate and salmeterol) is a corticosteroid and a long-acting beta2-adrenergic agonist (LABA) combination therapy for the treatment of asthma in patients aged 12 years and older.,Teva Pharmaceutical Industries Ltd.,Asthma,15-Jul-19,7/15/19,AirDuo Digihaler,fluticasone propionate and salmeterol,fluticasone,,,,,,,,,,
,Katerzia,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Katerzia (amlodipine benzoate) is a calcium channel blocker in an oral suspension formulation indicated for the treatment of hypertension in adults and pediatric patients 6 years of age and older, and coronary artery disease in adults.","Silvergate Pharmaceuticals, Inc.","Hypertension, Coronary Artery Disease",8-Jul-19,7/8/19,Katerzia,amlodipine benzoate,amlodipine,,,,,,,,,,
,Xpovio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xpovio (selinexor) is a first in class Selective Inhibitor of Nuclear Export (SINE) XPO1 antagonist for the treatment of patients adult patients with relapsed or refractory multiple myeloma (RRMM).,Karyopharm Therapeutics Inc.,Multiple Myeloma,3-Jul-19,7/3/19,Xpovio,selinexor,selinexor,,,,,,,,,,
,Xembify,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xembify (immune globulin subcutaneous, human- klhw) is a 20% immune globulin solution for subcutaneous injection indicated for treatment of Primary Humoral Immunodeficiency (PI).",Grifols,Primary Immunodeficiency Syndrome,3-Jul-19,7/3/19,Xembify,"immune globulin subcutaneous, human- klhw",immune,,,,,,,,,,
,Thiola EC,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thiola EC (tiopronin) is a reducing and complexing thiol indicated for the prevention of cystine stone formation in patients with cystinuria.,"Retrophin, Inc.",Cystinuria,28-Jun-19,6/28/19,Thiola EC,tiopronin,tiopronin,,,,,,,,,,
,Zirabev,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,"Zirabev (bevacizumab-bvzr) is a vascular endothelial growth factor (VEGF) inhibitor biosimilar to Avastin (bevacizumab) for the treatment of multiple types of cancer including metastatic colorectal cancer, non-small cell lung cancer, glioblastoma, metastatic renal cell carcinoma, and cervical cancer.",Pfizer Inc.,"Colorectal Cancer, Non-Small Cell Lung Cancer, Glioblastoma Multiforme, Renal Cell Carcinoma, Cervical Cancer",27-Jun-19,6/27/19,,bevacizumab-bvzr,bevacizumab,Yes,,,,,,,,,
,Vyleesi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vyleesi  (bremelanotide) is a melanocortin receptor agonist for the treatment of hypoactive sexual desire disorder (HSDD) in premenopausal women.,"AMAG Pharmaceuticals, Inc.",Hypoactive Sexual Desire Disorder,21-Jun-19,6/21/19,Vyleesi,bremelanotide,bremelanotide,,,,,,,,,,
,Myxredlin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myxredlin (insulin human in sodium chloride) is a short-acting human insulin indicated toimprove glycemic control in adults and pediatric patients with diabetes mellitus.",Baxter International Inc.,"Diabetes Type 1, Diabetes Type 2",20-Jun-19,6/20/19,Myxredlin,insulin human in sodium chloride,insulin,,,,,,,,,,
,Kanjinti,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,"Kanjinti (trastuzumab-anns) is a HER2/neu receptor antagonist biosimilar to Herceptin indicated for the treatment of HER2 overexpressing breast cancer, and the treatment of HER2 overexpressing metastatic gastric or gastroesophageal junction adenocarcinoma.",Amgen Inc.,"Breast Cancer, Gastric Cancer",13-Jun-19,6/13/19,,trastuzumab-anns,trastuzumab,Yes,,,,,,,,,
,Polivy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polivy (polatuzumab vedotin-piiq) is a CD79b-directed antibodyâ€“drug conjugate indicated incombination with bendamustine and rituximab for the treatment of adults with relapsed or refractory diffuse large B-cell lymphoma, who have received at least two prior therapies.","Genentech, Inc.",Diffuse Large B-Cell Lymphoma,10-Jun-19,6/10/19,Polivy,polatuzumab vedotin-piiq,polatuzumab,,,,,,,,,,
,Piqray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piqray (alpelisib) is a kinase inhibitor indicated in combination with fulvestrant for thetreatment of postmenopausal women, and men, with HR positive, HER2-negative,PIK3CA-mutated breast cancer.",Novartis,Breast Cancer,24-May-19,5/24/19,Piqray,alpelisib,alpelisib,,,,,,,,,,
,Zolgensma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zolgensma (onasemnogene abeparvovec-xioi) is an adeno-associated virus vector-based gene therapy indicated for the treatment of pediatric patients less than 2 years of age with spinal muscular atrophy (SMA).,Novartis,Spinal Muscular Atrophy,24-May-19,5/24/19,Zolgensma,onasemnogene abeparvovec-xioi,onasemnogene,,,,,,,,,,
,Slynd,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Slynd (drospirenone) is a progestin oral contraceptive for birth control.,Exeltis,Contraception,23-May-19,5/23/19,Slynd,drospirenone,drospirenone,,,,,,,,,,
,Nayzilam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Nayzilam (midazolam) is a nasally administered benzodiazepine indicated for the acute treatment of seizure clusters.,UCB,Seizure Clusters,17-May-19,5/17/19,Nayzilam,midazolam,midazolam,,,,,,,,,,
,Ruzurgi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Ruzurgi (amifampridine) is a potassium-channel blocker indicated for the treatment of Lambert-Eaton myasthenic syndrome (LEMS) in patients 6 years to less than 17 years of age.,"Jacobus Pharmaceutical Company, Inc.",Lambert-Eaton Myasthenic Syndrome,6-May-19,5/6/19,Ruzurgi,amifampridine,amifampridine,,,,,,,,,,
,Uroxatral,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Uroxatral (alfuzosin) an alpha-1-adrenergic receptor antagonist, is indicated for the treatment of signs and symptoms of benign prostatic hyperplasia. ",Sanofi Synthelabo,Benign Prostatic Hyperplasia,12-Jun-03,6/12/03,,alfuzosin,alfuzosin,,,,,,,,,,
,FluMist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FluMist is a live trivalent nasally administered vaccine intendedfor active immunization for the prevention of influenza.","MedImmune Vaccines, Inc",Influenza Prophylaxis,17-Jun-03,6/17/03,,NA,NA,,,,,,,,,,
,Xolair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Xolair (omalizumab) is a monoclonal antibody indicated for the treatment of patients with moderate to severe persistent asthma, and chronic idiopathic urticaria.","Genentech, Inc.","Asthma -- Maintenance, Urticaria",20-Jun-03,6/20/03,,omalizumab,omalizumab,,,,,,,,,,
,Reyataz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reyataz is a protease inhibitor indicated for use in combination with otherantiretroviral agents for the treatment of HIV-1 infection.",Bristol Myers Squibb,HIV Infection,20-Jun-03,6/20/03,,NA,NA,,,,,,,,,,
,Bexxar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bexxar is a dual-action therapy that combines the tumor-targetingability of a cytotoxic monoclonal antibody and the therapeuticpotential of radiation. Bexxar is indicated for the treatment ofNon-Hodgkinâ€™s lymphoma.",Corixa Corporation,non-Hodgkin's Lymphoma,27-Jun-03,6/27/03,,NA,NA,,,,,,,,,,
,Alinia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Alinia (nitazoxanide) is an antiprotozoal agent indicated for the treatment of diarrhea caused by Giardia lamblia in patients 12 years of age and older.,Romark Laboratories,Traveler's Diarrhea,21-Jul-04,7/21/04,,nitazoxanide,nitazoxanide,,,,,,,,,,
,Vytorin,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vytorin (ezetimibe/simvastatin) is a combination of ezetimibe (a lipid-lowering compound) and simvastatin (an HMG-CoA reductase inhibitor) for the treatment of high LDL cholesterol (LDL-C) in patients with primary hypercholesterolemia or mixed hyperlipidemia as adjunctive therapy to diet when diet alone is not enough.,Merck/Schering-Plough Pharmaceuticals,"Heterozygous Familial Hypercholesterolemia, Homozygous Familial Hypercholesterolemia",23-Jul-04,7/23/04,,ezetimibe/simvastatin,ezetimibe,,,,,,,,,,
,Metvixia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metvixia (methyl aminolevulinate hydrochloride) is a porphyrin precursor used in combination with the Aktilite CL128 lamp for treatment of actinic keratoses.,PhotoCure ASA,Keratosis,27-Jul-04,7/27/04,,methyl aminolevulinate hydrochloride,methyl,,,,,,,,,,
,Campral,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,Campral (acamprosate calcium) is a synthetic compound resembling the endogenous amino acid homotaurine indicated for treating alcohol dependence.,"Allergan, Inc.",Alcohol Dependence,29-Jul-04,7/29/04,,acamprosate calcium,acamprosate,,,,,,,,,,
,Fortical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fortical is a nasal calcitonin formulation indicated for the treatment of postmenopausal osteoporosis.,"Unigene / Upsher-Smith Laboratories, Inc.",Osteoporosis,12-Aug-05,8/12/05,,NA,NA,,,,,,,,,,
,Actonel with Calcium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Actonel with Calcium (risedronate sodium and calcium carbonate) is a conveniently packaged combination of Actonel tablets (a bisphosphonate) and calcium tablets. Actonel with Calcium is a prescription therapy indicated for the prevention and treatment of postmenopausal osteoporosis.,"Procter & Gamble Pharmaceuticals, Inc.",Osteoporosis,12-Aug-05,8/12/05,,risedronate sodium and calcium carbonate,risedronate,,,,,,,,,,
,Nevanac,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Nevanac (nepafenac) is a topical nonsteroidal anti-inflammatory (NSAID) andanalgesic prodrug indicated for the treatment of pain andinflammation associated with cataract surgery.","Alcon, Inc.",Postoperative Ocular Inflammation,19-Aug-05,8/19/05,,nepafenac,nepafenac,,,,,,,,,,
